18,18,114,18,258,47,2,47,258,2,608,360,2,360
2,2,2,2,2,2,2,2,2,2,2,2,2,2
2,2,2,2,2,2,2,2,2,2,2,2,2,2
2,2,2,2,2,2,2,2,2,2,2,2,2,2
1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,2,2,2,2,2,2,2,2,2,2,2,2,2
1,1,1,1,1,1,1,1,1,1,1,1,1,1
44,220,57,570,538,174,436,174,538,436,2073,1699,436,5587
1,1,1,1,1,1,1,1,1,1,1,1,1,1
918,918,4380,918,4380,4387,9300,4387,4380,9300,25453,25106,37768,25106
2,51,84,51,222,135,128,418,222,524,959,592,524,1685
1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,2,2,2,2,2,2,2,2,2,2,2,2,2
1,1,67,91,67,191,284,444,327,284,444,568,284,568
1,1,1,1,1,1,1,1,1,1,1,1,1,1
38,155,183,155,183,183,6,183,183,183,183,183,183,183
137,291,393,291,843,137,1135,1048,843,1135,1048,1227,3818,1227
1,1,123,1,271,129,333,129,544,333,689,831,1090,1847
2,2,2,2,2,2,2,2,2,2,2,2,2,2
45,45,92,45,100,100,100,100,100,100,100,100,100,100
1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,2,2,2,2,2,2,2,2,2,2,2,2,2
1,1,1,1,1,1,1,1,1,1,1,1,1,1
30,30,69,138,69,102,388,378,69,388,378,669,1136,669
20,20,46,20,46,72,140,72,46,320,328,350,320,862
1,1,1,1,1,1,1,1,1,1,1,1,1,1
11,11,41,58,41,71,173,198,169,173,454,484,531,484
1,1,1,1,1,1,1,1,1,1,1,1,1,1
55,240,365,625,365,721,690,1766,365,690,3875,1045,3629,5138
1,1,1,1,1,1,1,1,1,1,1,1,1,1
48,99,14,99,150,131,359,376,389,700,841,364,1387,364
37,37,73,119,195,65,56,326,482,56,890,726,818,1860
1,1,1,1,1,1,1,1,1,1,1,1,1,1
128,128,153,128,565,417,665,1255,565,665,2961,1935,3057,1935
2,2,2,2,2,2,2,2,2,2,2,2,2,2
538,538,4478,538,4478,538,9348,538,15016,9348,538,27252,9348,27252
1831,3740,3588,7707,3588,6170,12476,16811,14090,26616,16811,19407,53474,19407
2,2,2,2,2,2,2,2,2,2,2,2,2,2
11,22,11,22,43,55,48,55,43,48,55,66,15250,66
61,100,100,100,100,96,100,96,100,100,100,100,100,100
1228,3617,1764,7614,7568,5503,5417,14877,7568,5417,14877,2280,5417,2280
40,88,36,88,36,160,96,454,301,496,454,575,496,575
1240,3140,2174,7173,7497,4843,5308,4843,7497,5308,4843,23082,33900,23082
53,53,244,53,624,646,694,1411,624,694,2944,646,694,3465
2,2,2,2,2,2,2,2,2,2,2,2,2,2
24,88,100,88,100,77,100,100,100,100,100,100,100,100
2,26,14,72,78,116,160,116,206,340,116,276,340,276
1,1,1,1,1,1,1,1,1,1,1,1,1,1
45,45,100,100,100,100,100,100,100,100,100,100,100,100
265,265,295,265,295,1795,1965,3675,295,1965,7451,7046,1965,14611
1,1,1,1,1,1,1,1,1,1,1,1,1,1
217,543,142,543,142,1327,897,3240,142,897,3240,6070,6070,13259
2,2,2,2,2,2,2,2,2,2,2,2,2,2
14,14,73,14,209,31,209,31,209,575,560,370,1343,370
4,4,54,50,118,14,82,14,246,82,270,290,440,290
345,345,331,1109,331,1768,198,1768,2194,198,1768,4878,198,4878
1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,90,119,185,369,461,403,369,1013,516,369,516
1,1,1,1,1,1,1,1,1,1,1,1,1,1
352,692,545,692,1476,1275,1669,3176,1476,4379,7011,4835,9685,4835
75,261,245,634,245,199,65,1237,245,1508,3339,124,1508,4324
14,80,100,80,100,100,100,100,100,100,100,100,100,100
2,2,2,2,2,2,2,2,2,2,2,2,2,2
12,65,113,157,113,9,188,9,395,595,9,716,1345,716
1,1,1,1,1,1,1,1,1,1,1,1,1,1
14,14,74,14,202,10,254,266,202,254,266,834,970,1858
58,389,106,389,1029,1603,1574,3460,2857,1574,7174,4045,1574,11802
1,1,1,1,1,1,1,1,1,1,1,1,1,1
1062,2985,4442,7023,9749,9464,14232,9464,9749,28501,29907,8911,55392,48681
159,2277,1956,6067,1956,5340,14310,15768,12389,28333,35272,38179,28333,76729
1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1
63,100,49,100,49,100,100,100,49,100,100,100,100,100
2,2,2,2,2,2,2,2,2,2,2,2,2,2
260,260,302,739,970,1187,1799,1187,970,3855,4110,4299,7693,9718
3,27,41,73,41,57,3,57,41,183,57,69,540,69
226,226,512,226,512,1194,170,2883,2222,170,6530,137,5057,7219
