197,197,543,555,543,92,46,92,586,1152,92,19508,1152,19508
1844,1844,1398,1844,1398,4878,6536,4878,8128,17976,4878,14903,48843,14903
260,260,30,260,30,358,11418,10118,9377,25054,30292,10815,55605,10815
2,2,2,2,2,2,2,2,2,2,2,2,2,2
144,489,76,1041,888,1380,1628,1993,888,1628,1993,2190,2313,2550
327,919,224,1817,224,377,2450,377,2450,2687,377,2450,3700,2450
1,271,271,271,271,271,271,275,271,271,378,271,271,378
107,107,767,801,1290,1290,928,1290,1290,1290,1290,1290,1290,1290
109,109,761,109,761,761,761,761,761,761,1146,965,761,965
369,791,2,791,2,1911,1536,3385,2429,3424,3385,1133,3424,3846
16,294,294,294,294,294,294,294,338,324,392,392,324,439
1008,1008,2704,1008,7521,1742,10155,11319,17092,10155,11319,5367,36094,42567
1,1,2750,3386,7826,661,1377,661,7826,16630,23516,38332,16630,90675
13,210,500,210,1018,1018,58,1018,1018,1018,1018,907,1018,1244
63,87,108,87,108,108,108,108,108,108,108,108,108,108
16,50,50,50,206,237,2,237,6655,2,237,7815,2,7815
2,2,2,2,2,2,2,2,2,2,2,2,2,4
10,1642,2937,1642,2937,2008,3408,11994,12942,17416,31648,10466,40639,45240
2,2,535,736,535,1967,3234,3455,535,3234,6205,3793,3234,37382
343,887,534,887,1770,642,830,642,1770,1770,642,1770,1770,2834
1,3,7,8,7,11,10,11,21,10,11,28,8915,17387
66,66,66,508,1060,14,2173,1945,1060,2751,1945,2925,3913,16058
2,2,2,2,2,2,2,2,2,2,2,2,4,4
268,1134,659,3353,659,7569,3544,7569,11051,21693,33680,29737,21693,29737
115,220,220,237,220,220,4498,220,2870,22631,220,2426,58629,53422
37,37,753,753,1794,1523,1840,1852,1864,1968,2204,1840,1968,2997
1,1,1,1,1,1,1,1,1,1,1,1,1,1
187,529,813,1087,813,1087,246,1087,1087,1087,1301,1301,1087,1301
1445,1445,2858,1445,8225,1943,12401,14085,8225,12401,41722,46206,50675,98736
35,35,35,35,35,35,35,35,35,35,43,43,43,47
4,4,4,4,4,4,4,4,4,4,6,4,4,4
20,20,485,519,485,519,519,519,519,519,596,467,519,467
9,382,59,382,968,1421,1293,1421,968,2025,4444,1929,2025,1929
233,233,689,1027,1576,1576,553,1576,1576,1576,1944,1944,1576,2091
7,33,7,33,107,62,282,285,107,285,285,285,294,294
188,188,453,188,453,453,453,453,453,469,453,538,585,538
1,1,1,1,1,1,1,1,1,1,1,1,1,1
226,226,226,238,226,255,257,8666,566,257,34853,16460,257,68958
1,1,1,1,1,1,1,1,1,1,1,1,2,1
1,1,1,1,1,1,1,1902,5417,1,1902,1,17763,37697
13,13,311,546,311,546,1040,546,1040,1052,546,1040,1279,1040
1,40,7,40,110,61,185,268,110,185,599,7,599,7
116,248,79,248,383,46,800,1134,1335,800,11590,5690,800,5690
61,61,203,61,477,168,477,477,477,593,593,477,593,477
12,20,12,20,20,5,20,674,20,2388,3159,1616,2388,1616
966,966,2667,4242,2667,1250,12096,10384,11715,12096,29137,8349,12096,41477
1,1,1,1,1,1,1,1,1,1,1,1,1,2
2,2,2,2,2,2,2,2,2,2,2,2,2,2
1,1,1,1,1,1,1,1,1,1,1,1,1,1
145,529,543,1055,543,961,706,961,543,1055,961,2225,1055,36981
54,54,489,54,489,489,489,489,489,489,606,489,606,654
1,1,1,1,1,1,1,1,1,1,1,1,1,2
128,128,128,128,128,128,128,128,128,197,197,197,197,223
188,188,98,1152,98,1409,182,1409,98,1409,1648,1648,1648,1648
2,2,2,2,2,2,2,2,2,2,2,2,2,2
