178,178,469,896,469,844,1674,2790,2458,4175,6105,6375,4175,6375
1,1,1,1,1,1,1,1,1,1,1,1,1,1
85,85,215,228,417,185,263,668,417,887,1588,1757,887,1757
4,4,4,4,4,4,4,4,4,4,4,4,4,8
57,57,670,768,670,1238,2004,3066,2484,4534,3066,7379,9861,7379
8,8,8,8,8,8,8,8,8,8,8,8,8,8
12,40,32,40,104,144,194,290,250,398,290,330,806,330
244,643,1103,1591,1103,1543,3140,1543,3580,3140,6116,8562,9090,17531
401,870,13,870,13,2356,2994,2356,13,6644,2356,4677,6644,15056
264,2187,5232,2187,11763,11827,11127,23088,11763,25385,23088,30021,44687,30021
18,18,41,18,41,2122,1324,2122,2354,4462,2122,1868,10399,1868
13,13,651,785,1742,1172,971,3329,3911,971,7530,2747,971,2747
137,137,146,403,511,439,176,1183,511,1199,2772,376,3391,3470
307,307,396,307,1698,1427,15,4030,1698,15,9339,1174,7308,1174
331,699,168,1405,1141,914,273,2768,2998,273,6650,6405,273,14157
77,77,473,729,473,249,673,249,1849,2590,3121,4692,7396,4692
374,823,26,1652,1214,1690,2171,1690,3270,5082,5937,4119,5082,12674
96,208,1,208,1,478,684,478,1,684,1590,952,684,3111
52,386,179,1103,1155,1954,787,3988,3204,3633,3988,4800,9415,12407
2,2,2,2,2,2,2,2,2,2,2,2,2,2
67,67,278,264,605,489,700,1147,605,700,1147,1689,700,1689
439,905,949,905,2340,1756,2888,4549,2340,6715,9955,6650,14157,6650
1,1,1,1,1,1,1,1,1,1,1,1,1,1
58,58,49,241,49,491,115,491,49,115,491,885,115,2615
4,4,4,4,4,4,4,4,4,4,4,4,4,4
13,13,21,13,21,14,62,87,94,164,233,226,164,226
276,276,330,843,330,119,34,1633,330,2194,4669,2945,2194,9149
261,780,283,780,283,1079,2411,1079,2940,2411,6301,9555,9627,19522
2,2,2,2,2,2,2,2,2,2,2,2,2,2
273,273,665,1000,1714,1719,1599,1719,4076,1599,1719,4083,1599,4083
9,9,14,9,14,27,100,100,14,202,100,185,202,478
280,838,785,1974,2314,1345,2726,4397,5427,7099,10596,9613,15620,9613
4,4,4,4,4,4,4,4,4,4,4,4,4,4
41,41,339,859,339,1090,2324,1090,2585,5356,5528,4019,11979,13463
1,1,1,1,1,1,1,1,1,1,1,1,1,1
247,247,919,247,2205,2384,1812,2384,4309,1812,6390,4579,7572,12683
342,738,660,738,1774,1759,2827,4022,4022,2827,4022,8299,8985,8299
362,1569,3174,1569,6505,6257,8857,6257,13530,8857,20639,27890,8857,27890
59,403,146,403,146,39,1214,39,146,1214,3946,3771,6767,11750
301,754,208,1554,208,1014,514,3262,2493,514,7828,4042,6802,4042
1,1,1,1,1,1,1,1,1,1,1,1,1,1
434,954,106,954,1502,1196,841,3976,4294,4749,9264,8990,4749,8990
49,49,2482,4150,2482,8324,8103,21301,15471,8103,35023,1453,8103,1453
26,44,37,95,37,157,121,157,37,333,431,237,333,809
71,345,282,345,1089,302,817,1856,1089,817,5013,5781,5218,12517
101,101,1097,947,1097,181,1400,181,1097,1400,4721,3895,1400,3895
1,1,1,1,1,1,1,1,1,1,1,1,1,1
216,216,57,216,57,2023,1438,4216,57,1438,4216,8413,7600,8413
7,7,17,33,17,26,68,26,17,68,172,34,273,34
2,2,2,2,2,2,2,2,2,2,2,2,2,2
2,2,2,2,2,2,2,2,2,2,2,2,2,2
320,818,237,1781,237,518,3439,3192,2902,3439,3192,3440,11006,3440
7,7,129,7,129,606,343,606,129,1247,1932,2419,4732,12027
2,2,2,2,2,2,2,2,2,2,2,2,2,2
316,822,857,1812,2182,515,3071,3154,2182,3071,3154,9407,10296,19411
59,190,179,190,179,224,15,224,224,15,224,224,224,224
150,345,356,345,356,900,781,900,1375,781,900,2342,2389,2342
239,584,691,584,691,534,825,2504,2686,825,6432,2349,6329,2349
389,858,477,858,477,279,3364,2798,477,6800,2798,5101,6800,5101
7,387,278,387,278,403,298,2144,2067,2716,5171,5267,2716,11784
2,2,2,2,2,2,2,2,2,2,2,2,2,2
250,741,1261,741,1261,2505,939,2505,1261,4384,7276,8472,4384,18174
326,650,91,1351,91,281,1154,2185,1945,3784,2185,2371,8535,2371
93,504,674,504,674,748,1232,748,674,1232,748,4429,6491,12607
4,4,4,4,4,4,4,4,4,4,4,4,4,4
158,528,16,528,986,1780,2203,1780,986,2203,1780,2483,2203,9576
312,656,565,1363,1550,582,2508,582,3438,5022,4344,5298,5022,5298
139,139,79,1034,1266,2207,3205,4537,3560,6581,9452,907,6581,10507
149,434,342,434,342,888,1426,2540,342,3721,2540,1490,7995,7706
224,530,830,1175,830,943,2107,943,2534,2107,4667,6851,7733,15060
16,16,110,793,110,1397,1522,3447,2271,4433,6256,471,4433,471
294,294,646,845,1415,1477,708,3060,1415,2914,6101,1541,7188,1541
1,1,1,1,1,1,1,1,1,1,1,1,1,1
1978,1978,5830,6439,12325,11755,5538,11755,12325,5538,29757,11146,5538,43428
2,2,2,2,2,2,2,2,2,2,2,2,2,2
2,2,2,2,2,2,2,2,2,2,2,2,2,2
4,4,4,4,4,4,4,4,4,4,4,4,4,8
16,443,485,443,1792,2183,387,4743,1792,3906,9934,7788,11078,17953
254,254,241,254,241,19,810,19,1991,810,3502,5017,810,5017
82,82,126,323,459,452,194,1195,459,194,1195,434,2278,3417
129,253,280,253,280,191,825,191,1039,825,191,866,825,3968
1182,2982,2023,7697,8162,10077,3232,22080,20983,21193,36034,37161,40845,65176
1480,1480,5727,5781,12206,7240,15997,7240,23175,15997,27332,31507,15997,59411
115,115,19,392,19,115,187,115,19,1180,1514,1596,1639,1596
1512,1512,2162,1512,8469,11747,11579,11747,8469,25428,11747,14893,25428,14893
6,6,62,919,1324,2477,1968,5189,4016,5683,5189,6247,5683,6247
132,132,211,132,968,25,1641,25,2863,4188,3544,507,4188,507
1,1,1,1,1,1,1,1,1,1,1,1,1,1
123,123,232,123,640,221,544,1058,1531,544,2811,2386,2992,2386
9,9,11,35,11,16,91,89,84,193,89,239,193,531
1,1,1,1,1,1,1,1,1,1,1,1,1,1
25,191,25,522,25,882,307,2023,984,307,2023,2866,307,6852
141,141,627,141,1369,736,1248,736,1369,3498,3867,3187,7885,9409
90,225,225,510,581,27,609,721,581,609,2169,2313,2543,2313
5,391,750,391,1849,1704,694,3911,4070,3779,8271,3754,9822,3754
1,1,1,1,1,1,1,1,1,1,1,1,1,1
309,309,1003,1207,2308,62,1818,2587,2308,5429,2587,2886,12727,13240
153,153,277,456,743,154,178,1010,1604,1410,1010,2261,1410,2261
17,17,333,291,738,207,12,999,1497,12,2528,2030,2177,3962
44,132,135,283,135,205,530,605,530,1148,605,688,1148,688
1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,4,4,4,4,4,4,4,4,4,4,4,4,4
1,1,1,1,1,1,1,1,1,1,1,1,1,1
880,880,339,880,339,6065,2352,12949,339,2352,12949,25247,2352,25247
56,209,342,520,342,135,768,946,342,768,2491,3068,768,3068
2,2,2,2,2,2,2,2,2,2,2,2,2,2
30,367,613,367,1490,1713,1007,3467,1490,1007,3467,5572,6071,5572
1,1,1,1,1,1,1,1,1,1,1,1,1,1
321,720,353,1410,353,720,975,720,353,975,4653,997,975,997
2,2,2,2,2,2,2,2,2,2,2,2,2,2
66,66,728,66,1791,974,2482,3172,1791,5435,3172,4431,5435,13200
4,4,4,4,4,4,4,4,4,4,4,4,4,4
355,796,990,796,2099,2079,1754,4177,2099,4656,8162,6193,4656,6193
373,373,1086,373,2547,198,3066,198,2547,3066,5851,9295,3066,20378
78,415,78,415,78,994,188,994,78,188,4594,5528,5280,5528
8,8,8,8,8,8,8,8,8,8,8,8,8,8
7,7,23,34,23,18,87,91,96,87,91,231,87,522
95,95,321,1018,1551,736,523,3213,1551,523,8328,4848,523,15708
13,26,10,26,47,57,98,130,120,200,130,286,405,286
370,857,1055,1767,2324,1045,2966,3638,2324,2966,8805,9887,2966,9887
76,458,540,1165,1497,184,439,184,3097,439,3659,4137,439,9765
12,665,925,665,925,830,3521,4163,4258,3521,9243,9132,10577,18521
113,113,25,113,25,25,875,686,25,875,1339,1339,875,1339
1,1,4,1,4,4,4,4,4,4,4,4,4,8
2,2,2,2,2,2,2,2,2,2,2,2,2,2
109,109,525,109,1554,635,77,635,3458,2861,635,1723,2861,9825
