1,1,1,1,2432,1303,4876,1303,2432,14287,1303,12627,14287,12627
301,301,869,1095,1226,1290,384,2814,2767,384,2814,2814,384,8870
14,14,252,14,252,33,5011,9504,9881,18475,29504,29084,49256,72519
225,225,573,225,573,734,573,2187,2068,573,2187,5181,573,11273
7,352,691,971,691,1031,1031,1031,691,3007,3936,4384,3007,10105
4,1003,3258,1003,3258,5100,9238,5100,12366,9238,5100,16067,35984,52466
2,10,10,10,10,10,10,10,10,1347,2432,2046,5579,2046
7,7,1315,2252,6727,1505,7012,1505,15106,7012,1505,23007,30517,23007
31,31,61,61,61,404,40,1674,1280,40,4627,31,3577,31
2,152,152,152,4843,623,152,623,13471,152,623,6337,26040,44201
132,132,702,132,702,1177,1571,1177,702,1571,1177,1961,1571,1961
163,284,39,284,39,255,284,255,39,284,3124,284,4653,6416
110,110,225,110,225,2,458,1196,225,8638,17185,24279,8638,24279
188,188,4086,188,4086,6462,306,6462,4086,306,28619,30536,306,73085
1,278,572,278,985,10,985,10,2408,985,2655,3013,4927,3013
2,2,1260,2,7050,835,6528,13102,18357,6528,13102,28774,37533,28774
1685,1685,3014,5618,3014,8095,9188,8095,12102,9188,26224,2363,35145,2363
192,192,613,192,613,221,406,221,1981,406,2886,848,4099,6793
2,2,2,2,2,2,2,2,2,2,2,2,2,2
150,517,379,517,379,1092,1988,1092,379,11449,1092,1558,11449,1558
1,1,11,11,211,347,34,1639,1515,1995,1639,4524,1995,10316
730,730,2246,4363,2246,7007,11996,17863,2246,11996,17863,32879,11996,32879
1,1,1,1,1,1,1,2,1,1,2,2,3,2
1,1,1,1,1,1,1,2,1,3,4,4,5,4
137,137,266,137,1104,862,1128,2261,1104,1128,2261,585,1128,6333
197,197,702,854,702,854,1056,854,702,3220,854,3665,17401,30216
905,905,1943,905,8511,1419,9479,1419,22151,25542,1419,7329,25542,52453
1,1,1,1,1,1,1,2,1,1,2,1,1,4
2024,3414,1526,3414,1526,4716,8,15639,1526,14850,15639,29111,43607,73051
1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,2,2,4,4,2,2,2928,4,2,2928,28548,20378,71361
1,296,15,296,2126,6533,7263,15350,2126,19730,34511,9118,19730,9118
876,3416,5049,3416,8453,7021,14227,7021,18916,28339,28458,16472,28339,16472
1,2,1,2,1,2,2,2,1,2,6,7,2,7
2,2,2,2,2,2,4,4,4,4,8,4,8,12
3,3,3,3,3,3,3,3,3,3,3,3,3,3
178,562,424,976,424,792,1850,792,1689,3948,3561,5229,7878,5229
1438,1438,97,5061,97,6918,11685,17050,9617,25926,17050,23002,25926,23002
10,148,10,395,10,10,810,10,1308,810,10,18368,810,49498
105,463,487,463,487,2680,496,12473,487,496,32831,25885,496,66990
182,544,648,544,1226,1154,497,2564,2666,497,2564,2040,4318,2040
274,274,713,274,713,183,649,1486,713,2220,1486,2216,6499,2216
271,650,619,650,619,681,1512,2062,1998,3715,4838,4877,9617,12646
2,2,2,2,2,2,2,2,2,2,6,8,6,16
72,72,132,72,132,132,132,152,132,152,152,132,152,132
1234,1234,4135,1234,8841,8465,5281,21994,22294,5281,21994,40637,5281,79338
3,305,6,305,756,319,1491,1633,756,1491,4478,5361,1491,5361
216,216,337,216,775,775,621,2137,775,621,2137,10044,19049,10044
2,2,2,2,5,2,2,2,5,5,2,5,5,5
184,259,184,259,617,184,8,184,2052,8,184,451,3720,6267
4,165,98,165,649,1070,148,2557,649,2025,2557,4371,6395,9703
1,108,1,971,1,108,1632,108,1608,1632,108,2178,6202,2178
14,14,204,347,503,653,507,2097,1995,2725,2097,2244,17743,24857
2,4,2,4,2,2,4,2,6,8,8,4,8,20
228,228,26,228,771,304,1287,304,2146,3589,304,966,7647,966
257,257,594,757,916,196,714,196,2267,714,196,3480,4538,3480
1,2,1,2,9,9,2,1313,1313,1924,1313,1290,6046,1290
1,1,304,1,532,318,532,780,532,2178,780,1801,2178,1801
42,42,42,104,42,104,58,4406,988,6823,23467,8264,6823,49961
2,179,179,179,529,776,501,776,4686,501,776,25269,501,25269
130,130,159,928,159,20,1184,20,1527,2875,20,1347,2875,22800
8,1460,1757,1460,1757,1160,8240,1160,1757,8240,22332,548,36046,43330
1,1,1,654,1,1123,332,2593,1266,2391,2593,1030,2391,1030
10,10,596,582,596,839,582,2319,596,2258,2319,1435,6595,7189
5,5,5,5,25,9,29,1122,25,2144,4076,5019,2144,10813
