2,2,2,2,2,2,2,2,2,2,2,2,2,2
1,1,1,1,1,1,1,1,1,1,1,1,1,1
616,2800,5864,2800,11910,8808,10755,8808,23822,10755,32704,41619,44221,41619
2,2,2,2,2,2,2,2,2,2,2,2,2,2
407,407,316,957,316,957,957,957,957,957,957,957,957,957
1395,1395,2849,5349,8257,8280,12389,19131,19115,27781,40801,40858,58049,84340
4,4,5,4,5,5,5,5,5,5,5,5,5,5
407,407,316,957,316,957,957,957,957,957,957,957,957,957
2,2,4,8,13,13,20,30,30,44,66,66,94,136
1395,1395,2849,5349,8257,8280,12389,19131,19115,27781,40801,40858,58049,84340
2,2,4,8,13,13,20,30,30,44,66,66,94,136
2,2,4,8,13,13,20,30,30,44,66,66,94,136
416,416,325,966,325,966,966,966,966,966,966,966,966,966
28,28,45,85,121,67,43,67,274,43,375,475,43,904
509,509,418,1059,418,1059,1059,1059,1059,1059,1059,1059,1059,1059
1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,2,2,2,2,2,2,2,2,2,2,2,2,2
1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,2,4,8,13,13,20,30,30,44,66,66,94,136
57,57,5466,57,5466,10222,3460,23221,18332,3460,49164,2045,3460,54146
950,2642,2848,5951,7339,2901,9830,11964,7339,22453,30058,34719,47748,70903
1300,1300,2939,5910,9453,9464,14595,22351,22313,32663,48250,48271,68730,99851
509,509,418,1059,418,1059,1059,1059,1059,1059,1059,1059,1059,1059
4,4,8,16,26,26,40,60,60,89,132,132,188,272
43,43,90,180,288,288,442,676,675,986,1454,1454,2070,3007
2,2,2,2,2,2,2,2,2,2,2,2,2,2
20,20,27,20,27,293,496,651,385,994,651,917,994,917
1080,1922,938,1922,3250,1282,3639,5947,3250,3639,5947,8526,3639,27285
407,407,316,957,316,957,957,957,957,957,957,957,957,957
4,4,8,16,26,26,40,60,60,90,132,132,188,272
407,407,316,957,316,957,957,957,957,957,957,957,957,957
407,407,316,957,316,957,957,957,957,957,957,957,957,957
407,407,316,957,316,957,957,957,957,957,957,957,957,957
2,2,4,8,13,13,20,30,30,45,66,66,94,136
2,2,4,8,13,13,20,30,30,45,66,66,94,136
1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1
312,312,210,508,210,508,508,508,508,508,508,508,508,508
751,1901,594,1901,3621,1008,4128,7115,3621,4128,7115,10553,4128,34646
37,37,84,174,282,282,436,670,669,980,1448,1448,2064,3001
1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,2,1,2,1,2,2,2,2,2,2,2,2,2
2,2,2,2,2,2,2,2,2,2,2,2,2,2
288,2102,3944,5662,3944,7629,12284,17363,13717,25904,17363,21096,53368,60359
407,407,316,957,316,957,957,957,957,957,957,957,957,957
2,2,2,2,2,2,2,2,2,2,2,2,2,2
1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1
711,711,548,5536,548,1169,16198,14145,13610,34320,40117,40735,70640,40735
751,1901,594,1901,3621,1008,4128,7115,3621,4128,7115,10553,4128,34646
1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,4,8,16,26,26,40,60,60,88,132,132,188,272
4,4,8,16,26,26,40,60,60,90,132,132,188,272
415,415,324,965,324,965,965,965,965,965,965,965,965,965
1,1,1,1,1,1,1,1,1,1,1,1,1,1
45,94,143,94,293,209,264,209,601,264,209,442,264,442
1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1
509,509,418,1059,418,1059,1059,1059,1059,1059,1059,1059,1059,1059
68,103,95,103,158,105,118,233,158,118,488,563,118,1075
2,2,5,9,14,14,21,31,31,45,67,67,95,137
37,85,120,177,247,172,70,172,452,392,596,740,964,740
496,496,2465,496,4709,2867,2396,7427,4709,8778,7427,10152,8778,29018
8,14,8,14,26,34,48,34,26,98,34,42,196,182
50,50,340,50,340,174,706,174,1056,1704,174,722,3706,722
2005,2005,2,6836,2,4589,5666,4589,2,5666,4589,9296,42118,61472
415,415,324,965,324,965,965,965,965,965,965,965,965,965
329,329,240,572,240,572,572,572,572,572,572,572,572,572
4,4,8,16,26,26,40,60,60,90,132,132,188,272
512,512,421,1062,421,1062,1062,1062,1062,1062,1062,1062,1062,1062
1015,1015,2654,5625,9168,9179,14310,22066,22028,32378,47965,47986,68445,99566
509,509,418,1059,418,1059,1059,1059,1059,1059,1059,1059,1059,1059
